route_name,route_link,bus_name,bus_type,departure_time,duration,arrival_time,price,star_rating,seats_availability
"Durgapur (West Bengal) to Malda
From INR 224",https://www.redbus.in/bus-tickets/durgapur-to-malda,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20 Seats available
"Digha to Asansol (West Bengal)
From INR 267",https://www.redbus.in/bus-tickets/digha-to-asansol,SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),21:30,09h 40m,07:10,267,3.8,43 Seats available
"Kolkata to Ramnagar (West Bengal)
From INR 144",https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Basu Travels,A/C Seater Push Back (2+3),11:00,03h 50m,14:50,399,2.8,30 Seats available
"Kolkata to Ramnagar (West Bengal)
From INR 144",https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Bengal Surface Transport,A/C Seater Push Back (2+3),11:05,03h 40m,14:45,399,2.8,20 Seats available
"Kolkata to Ramnagar (West Bengal)
From INR 144",https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Basu Travels,A/C Seater Push Back (2+3),14:25,04h 35m,19:00,399,2.8,30 Seats available
"Kolkata to Ramnagar (West Bengal)
From INR 144",https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Bengal Surface Transport,A/C Seater Push Back (2+3),14:29,04h 06m,18:35,379,2.8,41 Seats available
"Kolkata to Ramnagar (West Bengal)
From INR 144",https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Basu Travels,N/A,14:32,04h 13m,18:45,390,2.8,61 Seats available
"Kolkata to Bajkul (West Bengal)
From INR 103",https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Santosh Bus Service,NON A/C Seater Pushback (2+3),20:05,03h 40m,23:45,143,3.8,37 Seats available
"Kolkata to Bajkul (West Bengal)
From INR 103",https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Santosh Bus Service,A/C Seater Push Back (2+3),13:30,03h 40m,17:10,279,3.8,36 Seats available
"Kolkata to Bajkul (West Bengal)
From INR 103",https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Basu Travels,A/C Seater Push Back (2+3),11:00,02h 15m,13:15,399,2.8,66 Seats available
"Kolkata to Bajkul (West Bengal)
From INR 103",https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Bengal Surface Transport,A/C Seater Push Back (2+3),11:05,02h 20m,13:25,399,2.8,20 Seats available
"Kolkata to Bajkul (West Bengal)
From INR 103",https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Basu Travels,A/C Seater Push Back (2+3),14:25,02h 55m,17:20,399,2.8,30 Seats available
"Kolkata to Kirnahar (West Bengal)
From INR 150",https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,SBSTC-KOLKATA - KIRNAHAR - 14:35 (BWN DEPOT) - 1047,Non AC Seater (2+3),14:35,05h 30m,20:05,150,3.6,52 Seats available
"Kolkata to Kirnahar (West Bengal)
From INR 150",https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,SBSTC-KOLKATA - LANGALHATA - 15:15 (BWN DEPOT) - 1849,Non AC Seater (2+3),15:15,05h 30m,20:45,150,4.3,52 Seats available
"Kolkata to Kirnahar (West Bengal)
From INR 150",https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,SBSTC-KOLKATA - LABPUR - 16:35 (HWH DEPOT) - 3238,Non AC Seater (2+3),16:35,05h 30m,22:05,150,3.2,52 Seats available
"Durgapur (West Bengal) to Bankura
From INR 48",https://www.redbus.in/bus-tickets/durgapur-to-bankura,Dolphin tours and travels,A/C Seater / Sleeper (2+2),17:45,01h 15m,19:00,806,3.8,31 Seats available
"Siliguri to Malda
From INR 225",https://www.redbus.in/bus-tickets/siliguri-to-malda,New Das Paribahan,NON A/C Seater / Sleeper (2+2),15:40,06h 20m,22:00,500,3.0,8 Seats available
"Siliguri to Malda
From INR 225",https://www.redbus.in/bus-tickets/siliguri-to-malda,Mangaldeep,NON A/C Seater / Sleeper (2+2),16:30,05h 40m,22:10,600,3.5,25 Seats available
"Siliguri to Malda
From INR 225",https://www.redbus.in/bus-tickets/siliguri-to-malda,Guru Nanak (Inter City),NON A/C Seater / Sleeper (2+2),17:30,05h 40m,23:10,499,3.5,29 Seats available
"Siliguri to Malda
From INR 225",https://www.redbus.in/bus-tickets/siliguri-to-malda,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,05h 15m,23:15,800,4.8,32 Seats available
"Siliguri to Malda
From INR 225",https://www.redbus.in/bus-tickets/siliguri-to-malda,Shyamoli Paribahan Pvt Ltd,N/A,18:20,05h 00m,23:20,500,3.9,48 Seats available
"Kolkata to Suri
From INR 190",https://www.redbus.in/bus-tickets/kolkata-to-suri,WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|14:30,Volvo AC Seater (2+2),14:30,04h 40m,19:10,435,3.8,29 Seats available
