route_name,route_link,bus_name,bus_type,departure_time,duration,arrival_time,price,star_rating,seats_availability
"Jaunpur to Lucknow
From INR 376",https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Yolo Bus,A/C Sleeper (2+1),23:49,06h 00m,05:49,749,4.0,17 Seats available
"Jaunpur to Lucknow
From INR 376",https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),19:00,04h 30m,23:30,900,4.8,15 Seats available
"Jaunpur to Lucknow
From INR 376",https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),21:45,04h 00m,01:45,798,4.6,32 Seats available
"Jaunpur to Lucknow
From INR 376",https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,R S YADAV SMART BUS PRIVATE LIMITED,N/A,18:35,06h 46m,01:21,999,4.4,47 Seats available
"Jaunpur to Lucknow
From INR 376",https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33 Seats available
"Kanpur (Uttar Pradesh) to Lucknow
From INR 138",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),17:30,03h 30m,21:00,500,3.8,30 Seats available
"Kanpur (Uttar Pradesh) to Lucknow
From INR 138",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Shatabdi Travels Gorakhpur,AC Sleeper (2+1),21:01,02h 30m,23:31,600,4.1,28 Seats available
"Kanpur (Uttar Pradesh) to Lucknow
From INR 138",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:01,02h 00m,23:01,500,3.8,21 Seats available
"Kanpur (Uttar Pradesh) to Lucknow
From INR 138",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),18:30,03h 00m,21:30,250,2.1,34 Seats available
"Kanpur (Uttar Pradesh) to Lucknow
From INR 138",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Mahalaxmi Travels,N/A,19:30,03h 45m,23:15,N/A,3.8,32 Seats available
"Agra to Haridwar
From INR 595",https://www.redbus.in/bus-tickets/agra-to-haridwar,UPSRTC - ALI0153,Ordinary Non AC Seater 2+3,16:29,10h 51m,03:20,616,3.3,52 Seats available
"Agra to Haridwar
From INR 595",https://www.redbus.in/bus-tickets/agra-to-haridwar,Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),23:30,06h 50m,06:20,1099,4.0,24 Seats available
"Lucknow to Gorakhpur (uttar pradesh)
From INR 413",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05h 46m,05:45,699,3.9,19 Seats available
"Lucknow to Gorakhpur (uttar pradesh)
From INR 413",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Shatabdi Travels Gorakhpur,AC Sleeper (2+1),23:46,06h 02m,05:48,600,3.0,23 Seats available
"Lucknow to Gorakhpur (uttar pradesh)
From INR 413",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:00,04h 15m,01:15,699,2.5,25 Seats available
"Lucknow to Gorakhpur (uttar pradesh)
From INR 413",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),23:30,05h 00m,04:30,2199,4.2,5 Seats available
"Lucknow to Gorakhpur (uttar pradesh)
From INR 413",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29 Seats available
"Delhi to Haldwani
From INR 476",https://www.redbus.in/bus-tickets/delhi-to-haldwani,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,06h 40m,05:05,549,4.5,36 Seats available
"Delhi to Haldwani
From INR 476",https://www.redbus.in/bus-tickets/delhi-to-haldwani,Fasttrack Travels,VE A/C Seater / Sleeper (2+2),22:30,06h 45m,05:15,539,4.4,30 Seats available
"Delhi to Haldwani
From INR 476",https://www.redbus.in/bus-tickets/delhi-to-haldwani,V DHANRAJ,A/C Seater / Sleeper (2+2),23:00,05h 20m,04:20,1097,4.7,28 Seats available
"Delhi to Haldwani
From INR 476",https://www.redbus.in/bus-tickets/delhi-to-haldwani,Laxmi holidays,N/A,23:00,06h 00m,05:00,N/A,4.3,29 Seats available
"Delhi to Haldwani
From INR 476",https://www.redbus.in/bus-tickets/delhi-to-haldwani,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29 Seats available
