route_name,route_link,bus_name,bus_type,departure_time,duration,arrival_time,price,star_rating,seats_availability
"Kurnool to Bangalore
From INR 579",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33 Seats available
"Kurnool to Bangalore
From INR 579",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 Seats available
"Tirupati to Chennai
From INR 162",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),02:00,03h 00m,05:00,800,3.7,3 Seats available
"Tirupati to Chennai
From INR 162",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,NueGo,Electric A/C Seater (2+2),10:30,03h 45m,14:15,338,4.4,32 Seats available
"Tirupati to Chennai
From INR 162",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,NueGo,Electric A/C Seater (2+2),23:30,04h 05m,03:35,338,4.3,37 Seats available
"Tirupati to Chennai
From INR 162",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Psr tours and travels,A/C Sleeper (2+1),05:00,01h 45m,06:45,550,1.1,1 Seat available
"Tirupati to Chennai
From INR 162",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,AR & BCVR Travels,N/A,02:00,04h 25m,06:25,N/A,3.7,7 Seats available
"Hyderabad to Anantapur (andhra pradesh)
From INR 551",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Sri Balaji Transports,A/C Seater / Sleeper (2+1),21:50,07h 55m,05:45,700,4.4,32 Seats available
"Hyderabad to Anantapur (andhra pradesh)
From INR 551",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,IntrCity SmartBus,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:35,06h 55m,05:30,532,4.5,45 Seats available
"Hyderabad to Anantapur (andhra pradesh)
From INR 551",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Al madeena Travels,Non A/C Seater / Sleeper (2+1),22:30,07h 45m,06:15,660,4.2,29 Seats available
"Hyderabad to Anantapur (andhra pradesh)
From INR 551",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,AdMadhavi Travels,N/A,22:10,08h 00m,06:10,700,4.8,28 Seats available
"Hyderabad to Anantapur (andhra pradesh)
From INR 551",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24 Seats available
"Anantapur (andhra pradesh) to Hyderabad
From INR 579",https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Sri Balaji Transports,A/C Sleeper (2+1),22:55,06h 27m,05:22,1090,4.7,17 Seats available
"Anantapur (andhra pradesh) to Hyderabad
From INR 579",https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Sri Balaji Transports,A/C Seater / Sleeper (2+1),22:35,06h 52m,05:27,770,4.4,29 Seats available
"Anantapur (andhra pradesh) to Hyderabad
From INR 579",https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Meena tours and travels,A/C Sleeper (2+1),22:05,07h 40m,05:45,1090,4.3,14 Seats available
"Anantapur (andhra pradesh) to Hyderabad
From INR 579",https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,AdOrange Tours And Travels,N/A,22:45,06h 45m,05:30,850,3.9,43 Seats available
"Anantapur (andhra pradesh) to Hyderabad
From INR 579",https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17 Seats available
