route_name,route_link,bus_name,bus_type,departure_time,duration,arrival_time,price,star_rating,seats_availability
"Chandigarh to Kangra
From INR 361",https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,05h 15m,05:10,474,4.8,23 Seats available
"Chandigarh to Kangra
From INR 361",https://www.redbus.in/bus-tickets/chandigarh-to-kangra,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23 Seats available
"Delhi to Nalagarh
From INR 327",https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 514,Ordinary 3+2 Non AC Seater,11:30,07h 45m,19:15,332,3.9,37 Seats available
"Delhi to Nalagarh
From INR 327",https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 6754,A/C Executive (2+3),12:00,06h 40m,18:40,442,3.6,41 Seats available
"Delhi to Nalagarh
From INR 327",https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,09h 45m,07:15,332,2.5,39 Seats available
"Delhi to Nalagarh
From INR 327",https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 580,Ordinary 3+2 Non AC Seater,22:45,07h 15m,06:00,332,4.5,34 Seats available
"Delhi to Nalagarh
From INR 327",https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 576,Himsuta AC Seater Volvo/Scania 2+2,23:20,06h 40m,06:00,632,3.9,24 Seats available
"Baddi (Himachal Pradesh) to Delhi
From INR 307",https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,HRTC - 6649,A/C Executive (2+3),13:50,06h 40m,20:30,420,3.6,45 Seats available
"Baddi (Himachal Pradesh) to Delhi
From INR 307",https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,HRTC - 6709,Ordinary 3+2 Non AC Seater,19:30,06h 15m,01:45,310,3.9,35 Seats available
"Baddi (Himachal Pradesh) to Delhi
From INR 307",https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,HRTC - 843,Ordinary 3+2 Non AC Seater,20:30,07h 30m,04:00,310,3.6,37 Seats available
"Baddi (Himachal Pradesh) to Delhi
From INR 307",https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,HRTC - 6639,Himsuta AC Seater Volvo/Scania 2+2,20:45,06h 45m,03:30,588,3.6,32 Seats available
"Kangra to Delhi
From INR 610",https://www.redbus.in/bus-tickets/kangra-to-delhi,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,09h 20m,06:30,694,4.8,34 Seats available
"Kangra to Delhi
From INR 610",https://www.redbus.in/bus-tickets/kangra-to-delhi,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,09h 45m,05:30,630,4.8,23 Seats available
"Kangra to Delhi
From INR 610",https://www.redbus.in/bus-tickets/kangra-to-delhi,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:20,09h 25m,05:45,583,4.7,16 Seats available
"Kangra to Delhi
From INR 610",https://www.redbus.in/bus-tickets/kangra-to-delhi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36 Seats available
"Kangra to Delhi
From INR 610",https://www.redbus.in/bus-tickets/kangra-to-delhi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10 Seats available
"Ghumarwin to Delhi
From INR 443",https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 680,Ordinary 3+2 Non AC Seater,18:18,10h 12m,04:30,485,4.4,33 Seats available
"Ghumarwin to Delhi
From INR 443",https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 763,Ordinary 3+2 Non AC Seater,19:40,09h 20m,05:00,463,4.7,37 Seats available
"Ghumarwin to Delhi
From INR 443",https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 700,Himsuta AC Seater Volvo/Scania 2+2,20:00,08h 30m,04:30,912,4.6,1 Seat available
"Ghumarwin to Delhi
From INR 443",https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 651,Ordinary 3+2 Non AC Seater,20:14,08h 16m,04:30,463,4.4,33 Seats available
"Ghumarwin to Delhi
From INR 443",https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 750,A/C Executive (2+3),20:30,09h 30m,06:00,600,3.4,29 Seats available
"Delhi to Sarkaghat
From INR 555",https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 534,Ordinary 3+2 Non AC Seater,18:05,11h 15m,05:20,612,4.5,37 Seats available
"Delhi to Sarkaghat
From INR 555",https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 541,Ordinary 3+2 Non AC Seater,19:14,08h 56m,04:10,575,3.8,37 Seats available
"Delhi to Sarkaghat
From INR 555",https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 549,A/C Executive (2+3),19:25,11h 20m,06:45,701,2.7,44 Seats available
"Delhi to Sarkaghat
From INR 555",https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 557,Ordinary 3+2 Non AC Seater,20:15,10h 55m,07:10,575,3.8,31 Seats available
"Delhi to Sarkaghat
From INR 555",https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 597,Himsuta AC Seater Volvo/Scania 2+2,20:35,10h 05m,06:40,1078,4.1,24 Seats available
